date,kod,name,price,city,first_name
2022-05-01,04801,Курс 7,22018,Новосибирск,Рутов
2021-04-02,63071,Курс 8,25760,Томск,Коченев
2022-03-14,69834,Курс 9,34841,Казань,Сидорова
2021-03-06,59511,Курс 3,32467,Омск,Рутов
2021-03-14,59629,Курс 1,41440,Кемерово,Петров
2021-05-18,84116,Курс 5,30566,Томск,Коченев
2021-09-29,19925,Курс 0,10237,Санкт-Петербург,Конюхов
2021-02-10,69834,Курс 9,34841,Красноярск,Сидорова
2021-07-08,59629,Курс 1,41440,Новосибирск,Сидорова
2021-02-04,19925,Курс 0,10237,Красноярск,Сидорова
2021-08-10,04801,Курс 7,22018,Москва,Иванов
2021-07-18,59629,Курс 1,41440,Новосибирск,Конюхов
2022-06-25,84116,Курс 5,30566,Санкт-Петербург,Сидорова
2022-01-05,14033,Курс 4,32267,Новосибирск,Петров
2021-04-17,54192,Курс 6,43969,Новосибирск,Конюхов
2021-02-23,59511,Курс 3,32467,Новосибирск,Петров
2022-06-01,02904,Курс 2,46402,Москва,Конюхов
2021-10-10,14033,Курс 4,32267,Омск,Конюхов
2021-03-24,02904,Курс 2,46402,Москва,Сидорова
2021-05-01,04801,Курс 7,22018,Новосибирск,Коченев
2021-08-08,69834,Курс 9,34841,Омск,Коченев
2021-11-30,59511,Курс 3,32467,Москва,Петров
2021-05-05,59629,Курс 1,41440,Новосибирск,Иванов
2022-02-08,14033,Курс 4,32267,Новосибирск,Сидорова
2022-03-03,14033,Курс 4,32267,Томск,Петров
2021-09-24,84116,Курс 5,30566,Санкт-Петербург,Коченев
2021-03-13,84116,Курс 5,30566,Томск,Иванов
2021-09-30,04801,Курс 7,22018,Санкт-Петербург,Коченев
2021-09-08,04801,Курс 7,22018,Казань,Конюхов
2021-12-29,02904,Курс 2,46402,Москва,Иванов
2021-02-16,04801,Курс 7,22018,Красноярск,Петров
2022-02-09,69834,Курс 9,34841,Томск,Петров
2022-05-19,54192,Курс 6,43969,Москва,Иванов
2022-05-27,69834,Курс 9,34841,Москва,Иванов
2021-05-31,59629,Курс 1,41440,Казань,Коченев
2022-04-12,19925,Курс 0,10237,Омск,Коченев
2022-03-01,19925,Курс 0,10237,Томск,Иванов
2022-05-06,02904,Курс 2,46402,Омск,Иванов
2022-06-26,63071,Курс 8,25760,Новосибирск,Конюхов
2021-04-12,59629,Курс 1,41440,Санкт-Петербург,Конюхов
2021-07-25,14033,Курс 4,32267,Москва,Коченев
2021-12-25,19925,Курс 0,10237,Кемерово,Иванов
2021-11-27,63071,Курс 8,25760,Омск,Петров
2022-03-06,69834,Курс 9,34841,Новосибирск,Сидорова
2021-09-29,04801,Курс 7,22018,Томск,Коченев
2021-08-24,69834,Курс 9,34841,Кемерово,Сидорова
2021-12-18,14033,Курс 4,32267,Новосибирск,Иванов
2022-03-31,54192,Курс 6,43969,Новосибирск,Конюхов
2022-01-03,19925,Курс 0,10237,Томск,Петров
2021-11-27,69834,Курс 9,34841,Красноярск,Коченев
2021-10-15,63071,Курс 8,25760,Томск,Петров
2021-04-30,84116,Курс 5,30566,Томск,Петров
2021-03-03,84116,Курс 5,30566,Москва,Коченев
2022-04-26,04801,Курс 7,22018,Красноярск,Рутов
2021-03-22,69834,Курс 9,34841,Москва,Рутов
2021-02-12,59511,Курс 3,32467,Новосибирск,Рутов
2022-05-26,54192,Курс 6,43969,Омск,Рутов
2021-09-27,19925,Курс 0,10237,Санкт-Петербург,Конюхов
2021-08-20,59629,Курс 1,41440,Омск,Коченев
2021-07-20,84116,Курс 5,30566,Томск,Коченев
2022-05-22,63071,Курс 8,25760,Омск,Рутов
2021-06-22,69834,Курс 9,34841,Новосибирск,Коченев
2022-05-13,19925,Курс 0,10237,Красноярск,Коченев
2021-10-18,02904,Курс 2,46402,Томск,Петров
2021-10-22,02904,Курс 2,46402,Новосибирск,Конюхов
2021-12-13,14033,Курс 4,32267,Казань,Сидорова
2021-02-26,54192,Курс 6,43969,Казань,Иванов
2022-04-30,54192,Курс 6,43969,Кемерово,Рутов
2021-05-19,02904,Курс 2,46402,Томск,Сидорова
2021-09-29,14033,Курс 4,32267,Омск,Рутов
2022-06-20,69834,Курс 9,34841,Кемерово,Сидорова
2021-05-05,19925,Курс 0,10237,Красноярск,Иванов
2022-04-03,02904,Курс 2,46402,Кемерово,Коченев
2021-05-16,04801,Курс 7,22018,Красноярск,Конюхов
2021-03-15,59511,Курс 3,32467,Красноярск,Конюхов
2021-06-08,14033,Курс 4,32267,Кемерово,Петров
2021-04-16,59511,Курс 3,32467,Москва,Петров
2022-01-06,19925,Курс 0,10237,Томск,Иванов
2021-06-12,59629,Курс 1,41440,Омск,Петров
2022-04-08,04801,Курс 7,22018,Казань,Рутов
2021-11-11,14033,Курс 4,32267,Новосибирск,Конюхов
2022-03-07,69834,Курс 9,34841,Кемерово,Сидорова
2021-10-19,63071,Курс 8,25760,Омск,Иванов
2022-05-26,54192,Курс 6,43969,Кемерово,Коченев
2021-12-03,54192,Курс 6,43969,Омск,Петров
2021-09-12,19925,Курс 0,10237,Москва,Сидорова
2022-06-06,02904,Курс 2,46402,Омск,Конюхов
2021-11-08,02904,Курс 2,46402,Санкт-Петербург,Коченев
2021-02-01,54192,Курс 6,43969,Томск,Конюхов
2022-06-26,14033,Курс 4,32267,Санкт-Петербург,Иванов
2021-12-20,63071,Курс 8,25760,Новосибирск,Конюхов
2021-09-01,54192,Курс 6,43969,Томск,Петров
2022-01-09,14033,Курс 4,32267,Новосибирск,Сидорова
2021-07-02,63071,Курс 8,25760,Новосибирск,Иванов
2021-02-06,19925,Курс 0,10237,Казань,Рутов
2021-08-24,19925,Курс 0,10237,Москва,Сидорова
2022-03-15,54192,Курс 6,43969,Санкт-Петербург,Конюхов
2022-02-05,14033,Курс 4,32267,Омск,Петров
2021-11-07,84116,Курс 5,30566,Санкт-Петербург,Сидорова
2021-12-14,59629,Курс 1,41440,Томск,Петров
2021-04-11,84116,Курс 5,30566,Омск,Рутов
2021-05-29,02904,Курс 2,46402,Томск,Сидорова
2021-12-31,04801,Курс 7,22018,Томск,Коченев
2021-10-29,59629,Курс 1,41440,Кемерово,Сидорова
2021-01-29,63071,Курс 8,25760,Москва,Конюхов
2021-06-30,54192,Курс 6,43969,Санкт-Петербург,Рутов
2022-02-07,59629,Курс 1,41440,Кемерово,Конюхов
2021-08-21,59511,Курс 3,32467,Омск,Сидорова
2021-02-18,63071,Курс 8,25760,Кемерово,Сидорова
2021-06-07,63071,Курс 8,25760,Красноярск,Рутов
2022-06-14,02904,Курс 2,46402,Кемерово,Иванов
2022-01-14,04801,Курс 7,22018,Кемерово,Рутов
2021-09-22,59511,Курс 3,32467,Омск,Рутов
2022-04-10,54192,Курс 6,43969,Санкт-Петербург,Сидорова
2021-06-16,14033,Курс 4,32267,Омск,Коченев
2022-06-08,59629,Курс 1,41440,Москва,Коченев
2022-01-10,69834,Курс 9,34841,Красноярск,Петров
2021-11-13,19925,Курс 0,10237,Омск,Коченев
2021-09-01,19925,Курс 0,10237,Кемерово,Петров
2021-11-13,19925,Курс 0,10237,Томск,Сидорова
2022-04-11,59511,Курс 3,32467,Томск,Сидорова
2021-07-11,02904,Курс 2,46402,Казань,Конюхов
2021-08-19,14033,Курс 4,32267,Казань,Иванов
2021-03-14,04801,Курс 7,22018,Кемерово,Коченев
2022-05-04,02904,Курс 2,46402,Омск,Иванов
2021-09-11,63071,Курс 8,25760,Москва,Сидорова
2021-08-24,84116,Курс 5,30566,Новосибирск,Конюхов
2021-12-04,84116,Курс 5,30566,Санкт-Петербург,Иванов
2021-02-19,02904,Курс 2,46402,Казань,Иванов
2021-03-04,59511,Курс 3,32467,Омск,Рутов
2021-02-09,04801,Курс 7,22018,Омск,Петров
2022-03-17,84116,Курс 5,30566,Санкт-Петербург,Иванов
2022-03-30,54192,Курс 6,43969,Томск,Конюхов
2021-10-03,84116,Курс 5,30566,Москва,Рутов
2022-06-18,84116,Курс 5,30566,Красноярск,Сидорова
2022-06-21,14033,Курс 4,32267,Кемерово,Иванов
2021-01-20,84116,Курс 5,30566,Омск,Иванов
2021-10-29,59629,Курс 1,41440,Новосибирск,Рутов
2021-03-12,02904,Курс 2,46402,Кемерово,Рутов
2021-02-22,04801,Курс 7,22018,Санкт-Петербург,Рутов
2021-02-05,19925,Курс 0,10237,Новосибирск,Конюхов
2022-03-23,69834,Курс 9,34841,Кемерово,Конюхов
2021-06-04,59629,Курс 1,41440,Москва,Иванов
2021-08-31,59629,Курс 1,41440,Москва,Иванов
2021-07-17,02904,Курс 2,46402,Санкт-Петербург,Конюхов
2021-12-22,54192,Курс 6,43969,Новосибирск,Коченев
2022-04-22,69834,Курс 9,34841,Казань,Коченев
2021-11-28,69834,Курс 9,34841,Казань,Иванов
2022-05-23,19925,Курс 0,10237,Омск,Петров
2022-01-18,54192,Курс 6,43969,Томск,Коченев
2022-06-26,59629,Курс 1,41440,Казань,Коченев
2022-06-18,14033,Курс 4,32267,Казань,Петров
2021-01-04,04801,Курс 7,22018,Новосибирск,Конюхов
2022-03-04,02904,Курс 2,46402,Красноярск,Рутов
2021-07-03,84116,Курс 5,30566,Новосибирск,Сидорова
2021-06-07,19925,Курс 0,10237,Кемерово,Конюхов
2022-05-14,02904,Курс 2,46402,Красноярск,Конюхов
2021-07-03,04801,Курс 7,22018,Томск,Рутов
2021-09-04,69834,Курс 9,34841,Санкт-Петербург,Сидорова
2021-08-11,63071,Курс 8,25760,Москва,Петров
2022-02-22,19925,Курс 0,10237,Омск,Рутов
2021-02-27,63071,Курс 8,25760,Красноярск,Иванов
2021-07-21,59629,Курс 1,41440,Омск,Иванов
2021-01-01,69834,Курс 9,34841,Омск,Петров
2021-02-03,59511,Курс 3,32467,Омск,Коченев
2022-04-21,14033,Курс 4,32267,Кемерово,Петров
2022-05-28,69834,Курс 9,34841,Москва,Конюхов
2021-10-11,69834,Курс 9,34841,Красноярск,Коченев
2021-12-22,02904,Курс 2,46402,Кемерово,Петров
2021-04-04,02904,Курс 2,46402,Томск,Коченев
2021-12-15,59511,Курс 3,32467,Санкт-Петербург,Иванов
2021-10-15,04801,Курс 7,22018,Санкт-Петербург,Коченев
2022-05-07,14033,Курс 4,32267,Красноярск,Петров
2021-11-05,69834,Курс 9,34841,Москва,Конюхов
2021-05-15,54192,Курс 6,43969,Санкт-Петербург,Сидорова
2022-03-13,59511,Курс 3,32467,Казань,Иванов
2022-02-17,69834,Курс 9,34841,Москва,Иванов
2021-11-11,04801,Курс 7,22018,Казань,Сидорова
2021-09-27,84116,Курс 5,30566,Красноярск,Рутов
2022-03-29,54192,Курс 6,43969,Омск,Сидорова
2021-12-06,69834,Курс 9,34841,Красноярск,Иванов
2021-04-01,69834,Курс 9,34841,Кемерово,Сидорова
2022-01-28,69834,Курс 9,34841,Кемерово,Сидорова
2022-05-25,19925,Курс 0,10237,Казань,Рутов
2021-06-07,04801,Курс 7,22018,Казань,Сидорова
2022-01-10,14033,Курс 4,32267,Новосибирск,Конюхов
2022-01-07,54192,Курс 6,43969,Красноярск,Иванов
2021-09-03,63071,Курс 8,25760,Красноярск,Иванов
2022-02-13,59511,Курс 3,32467,Омск,Иванов
2022-06-07,54192,Курс 6,43969,Томск,Рутов
2022-03-25,59511,Курс 3,32467,Москва,Конюхов
2022-04-30,02904,Курс 2,46402,Санкт-Петербург,Конюхов
2022-02-06,84116,Курс 5,30566,Казань,Рутов
2021-01-26,54192,Курс 6,43969,Томск,Сидорова
2021-02-05,84116,Курс 5,30566,Кемерово,Коченев
2021-11-23,14033,Курс 4,32267,Москва,Сидорова
2022-05-04,54192,Курс 6,43969,Новосибирск,Сидорова
2021-10-12,69834,Курс 9,34841,Москва,Сидорова
2021-12-10,69834,Курс 9,34841,Москва,Коченев
2022-05-04,63071,Курс 8,25760,Новосибирск,Сидорова
2021-01-25,14033,Курс 4,32267,Кемерово,Конюхов
2022-01-25,69834,Курс 9,34841,Новосибирск,Сидорова
2021-06-26,59511,Курс 3,32467,Казань,Сидорова
2021-05-22,14033,Курс 4,32267,Санкт-Петербург,Коченев
2021-07-05,02904,Курс 2,46402,Казань,Конюхов
2021-12-24,59629,Курс 1,41440,Санкт-Петербург,Рутов
2022-03-06,02904,Курс 2,46402,Новосибирск,Конюхов
2021-07-20,63071,Курс 8,25760,Москва,Коченев
2021-03-08,14033,Курс 4,32267,Казань,Петров
2021-08-31,19925,Курс 0,10237,Новосибирск,Сидорова
2021-10-31,02904,Курс 2,46402,Новосибирск,Коченев
2021-05-07,54192,Курс 6,43969,Казань,Сидорова
2021-11-05,04801,Курс 7,22018,Омск,Иванов
2021-04-25,19925,Курс 0,10237,Кемерово,Рутов
2021-08-27,59629,Курс 1,41440,Москва,Коченев
2021-06-05,02904,Курс 2,46402,Кемерово,Сидорова
2022-04-14,84116,Курс 5,30566,Москва,Петров
2022-04-01,69834,Курс 9,34841,Санкт-Петербург,Конюхов
2021-08-22,02904,Курс 2,46402,Москва,Петров
2021-05-02,02904,Курс 2,46402,Кемерово,Конюхов
2022-03-19,54192,Курс 6,43969,Москва,Сидорова
2021-08-22,14033,Курс 4,32267,Новосибирск,Иванов
2021-07-05,04801,Курс 7,22018,Казань,Сидорова
2022-04-23,14033,Курс 4,32267,Кемерово,Иванов
2022-06-11,02904,Курс 2,46402,Кемерово,Иванов
2021-11-24,59629,Курс 1,41440,Кемерово,Коченев
2022-06-16,54192,Курс 6,43969,Новосибирск,Рутов
2021-10-22,84116,Курс 5,30566,Кемерово,Коченев
2022-03-12,19925,Курс 0,10237,Казань,Иванов
2022-03-21,59629,Курс 1,41440,Москва,Сидорова
2021-07-29,54192,Курс 6,43969,Москва,Петров
2022-02-17,63071,Курс 8,25760,Омск,Коченев
2021-01-28,59511,Курс 3,32467,Санкт-Петербург,Петров
2021-06-17,84116,Курс 5,30566,Казань,Коченев
2021-08-12,63071,Курс 8,25760,Казань,Рутов
2022-06-05,19925,Курс 0,10237,Москва,Петров
2021-03-28,59629,Курс 1,41440,Красноярск,Сидорова
2021-08-20,04801,Курс 7,22018,Новосибирск,Коченев
2021-07-27,19925,Курс 0,10237,Томск,Рутов
2021-04-12,04801,Курс 7,22018,Томск,Коченев
2022-02-01,04801,Курс 7,22018,Кемерово,Иванов
2021-12-20,14033,Курс 4,32267,Казань,Иванов
2022-05-22,04801,Курс 7,22018,Новосибирск,Рутов
2021-08-17,04801,Курс 7,22018,Казань,Петров
2022-04-02,84116,Курс 5,30566,Красноярск,Конюхов
2021-10-21,63071,Курс 8,25760,Кемерово,Иванов
2021-07-03,69834,Курс 9,34841,Омск,Конюхов
2022-05-04,14033,Курс 4,32267,Омск,Коченев
2022-02-18,04801,Курс 7,22018,Москва,Сидорова
2021-04-24,84116,Курс 5,30566,Новосибирск,Петров
2021-02-12,59511,Курс 3,32467,Кемерово,Петров
2022-06-01,04801,Курс 7,22018,Омск,Иванов
2022-01-02,69834,Курс 9,34841,Томск,Коченев
2022-01-25,04801,Курс 7,22018,Новосибирск,Рутов
2021-07-21,63071,Курс 8,25760,Казань,Иванов
2022-01-05,59511,Курс 3,32467,Москва,Рутов
2021-10-20,02904,Курс 2,46402,Омск,Сидорова
2021-07-07,04801,Курс 7,22018,Красноярск,Конюхов
2022-04-27,63071,Курс 8,25760,Омск,Иванов
2022-05-28,14033,Курс 4,32267,Казань,Иванов
2021-04-21,54192,Курс 6,43969,Томск,Коченев
2021-07-27,19925,Курс 0,10237,Томск,Иванов
2022-05-26,14033,Курс 4,32267,Казань,Петров
2021-06-11,69834,Курс 9,34841,Санкт-Петербург,Рутов
2021-05-25,69834,Курс 9,34841,Казань,Конюхов
2021-04-29,84116,Курс 5,30566,Москва,Коченев
2021-10-19,14033,Курс 4,32267,Москва,Рутов
2021-11-02,54192,Курс 6,43969,Новосибирск,Сидорова
2022-02-06,84116,Курс 5,30566,Красноярск,Конюхов
2022-04-30,14033,Курс 4,32267,Томск,Сидорова
2021-03-31,14033,Курс 4,32267,Кемерово,Иванов
2022-02-17,59511,Курс 3,32467,Омск,Иванов
2021-01-11,59629,Курс 1,41440,Томск,Сидорова
2021-11-16,04801,Курс 7,22018,Казань,Сидорова
2022-04-12,54192,Курс 6,43969,Москва,Коченев
2022-04-10,84116,Курс 5,30566,Кемерово,Рутов
2021-09-14,14033,Курс 4,32267,Томск,Петров
2021-12-05,04801,Курс 7,22018,Кемерово,Коченев
2021-10-22,59511,Курс 3,32467,Кемерово,Рутов
2021-12-21,63071,Курс 8,25760,Санкт-Петербург,Сидорова
2022-05-22,14033,Курс 4,32267,Красноярск,Конюхов
2021-08-11,59511,Курс 3,32467,Омск,Рутов
2021-01-29,84116,Курс 5,30566,Санкт-Петербург,Сидорова
2022-01-28,02904,Курс 2,46402,Новосибирск,Коченев
2021-10-12,59629,Курс 1,41440,Красноярск,Иванов
2021-07-02,59511,Курс 3,32467,Томск,Рутов
2021-02-25,14033,Курс 4,32267,Москва,Рутов
2021-09-29,84116,Курс 5,30566,Красноярск,Петров
2022-02-23,84116,Курс 5,30566,Омск,Коченев
2021-08-29,02904,Курс 2,46402,Красноярск,Иванов
2021-06-21,54192,Курс 6,43969,Томск,Иванов
2022-05-29,63071,Курс 8,25760,Москва,Сидорова
2021-04-03,04801,Курс 7,22018,Кемерово,Конюхов
2022-05-07,84116,Курс 5,30566,Красноярск,Петров
2021-05-09,54192,Курс 6,43969,Кемерово,Сидорова
2021-08-04,02904,Курс 2,46402,Томск,Петров
2022-04-14,02904,Курс 2,46402,Омск,Сидорова
2021-09-11,84116,Курс 5,30566,Кемерово,Коченев
2022-06-14,63071,Курс 8,25760,Новосибирск,Коченев
2022-05-20,59629,Курс 1,41440,Кемерово,Коченев
2022-02-22,63071,Курс 8,25760,Новосибирск,Конюхов
2021-01-27,54192,Курс 6,43969,Красноярск,Конюхов
2022-05-09,69834,Курс 9,34841,Красноярск,Коченев
2021-04-05,63071,Курс 8,25760,Кемерово,Иванов
2021-04-28,63071,Курс 8,25760,Кемерово,Конюхов
2021-12-14,02904,Курс 2,46402,Томск,Сидорова
2022-04-25,04801,Курс 7,22018,Омск,Петров
2021-06-21,14033,Курс 4,32267,Казань,Конюхов
2022-02-06,19925,Курс 0,10237,Красноярск,Сидорова
2021-12-19,19925,Курс 0,10237,Красноярск,Сидорова
2021-09-01,14033,Курс 4,32267,Санкт-Петербург,Рутов
2021-12-14,04801,Курс 7,22018,Новосибирск,Сидорова
2021-04-13,04801,Курс 7,22018,Санкт-Петербург,Петров
2022-01-14,19925,Курс 0,10237,Москва,Коченев
2021-11-15,54192,Курс 6,43969,Томск,Коченев
2022-04-11,54192,Курс 6,43969,Москва,Сидорова
2022-06-06,14033,Курс 4,32267,Красноярск,Коченев
2022-04-24,84116,Курс 5,30566,Кемерово,Рутов
2021-10-07,02904,Курс 2,46402,Томск,Рутов
2021-05-29,54192,Курс 6,43969,Томск,Рутов
2022-04-01,04801,Курс 7,22018,Казань,Иванов
2022-04-13,04801,Курс 7,22018,Томск,Конюхов
2022-06-17,59629,Курс 1,41440,Казань,Сидорова
2022-03-31,84116,Курс 5,30566,Кемерово,Конюхов
2022-06-12,54192,Курс 6,43969,Томск,Рутов
2022-03-08,02904,Курс 2,46402,Новосибирск,Иванов
2022-03-23,02904,Курс 2,46402,Москва,Коченев
2021-05-31,84116,Курс 5,30566,Новосибирск,Петров
2021-02-27,84116,Курс 5,30566,Кемерово,Конюхов
2022-02-08,59629,Курс 1,41440,Кемерово,Конюхов
2021-02-11,59629,Курс 1,41440,Санкт-Петербург,Конюхов
2021-02-05,04801,Курс 7,22018,Кемерово,Иванов
2021-11-05,59511,Курс 3,32467,Санкт-Петербург,Петров
2021-08-20,59629,Курс 1,41440,Томск,Коченев
2021-10-14,19925,Курс 0,10237,Омск,Сидорова
2021-01-21,19925,Курс 0,10237,Томск,Конюхов
2021-07-13,59511,Курс 3,32467,Москва,Иванов
2021-11-26,69834,Курс 9,34841,Санкт-Петербург,Петров
2022-06-16,84116,Курс 5,30566,Кемерово,Конюхов
2022-01-27,63071,Курс 8,25760,Москва,Конюхов
2022-06-19,59629,Курс 1,41440,Москва,Иванов
2022-04-11,59629,Курс 1,41440,Москва,Иванов
2022-05-16,69834,Курс 9,34841,Омск,Иванов
2021-06-11,63071,Курс 8,25760,Новосибирск,Конюхов
2022-03-16,59629,Курс 1,41440,Томск,Петров
2021-09-11,14033,Курс 4,32267,Томск,Рутов
2022-04-03,84116,Курс 5,30566,Казань,Конюхов
2022-05-20,02904,Курс 2,46402,Санкт-Петербург,Петров
2022-01-17,19925,Курс 0,10237,Омск,Рутов
2021-06-26,69834,Курс 9,34841,Красноярск,Коченев
2022-03-25,04801,Курс 7,22018,Санкт-Петербург,Коченев
2022-02-06,59629,Курс 1,41440,Омск,Сидорова
2021-11-28,54192,Курс 6,43969,Кемерово,Рутов
2021-11-11,63071,Курс 8,25760,Томск,Коченев
2021-09-09,19925,Курс 0,10237,Красноярск,Петров
2021-02-17,59511,Курс 3,32467,Кемерово,Петров
2022-03-12,02904,Курс 2,46402,Новосибирск,Иванов
2021-02-12,84116,Курс 5,30566,Новосибирск,Сидорова
2022-02-21,84116,Курс 5,30566,Омск,Сидорова
2021-06-18,59629,Курс 1,41440,Казань,Иванов
2021-11-26,02904,Курс 2,46402,Новосибирск,Конюхов
2021-08-01,54192,Курс 6,43969,Красноярск,Иванов
2021-01-05,54192,Курс 6,43969,Санкт-Петербург,Сидорова
2021-03-05,19925,Курс 0,10237,Кемерово,Иванов
2022-04-05,69834,Курс 9,34841,Казань,Коченев
2021-02-04,04801,Курс 7,22018,Томск,Коченев
2022-03-19,63071,Курс 8,25760,Санкт-Петербург,Коченев
2021-04-18,59629,Курс 1,41440,Санкт-Петербург,Рутов
2021-12-27,84116,Курс 5,30566,Томск,Рутов
2021-12-15,54192,Курс 6,43969,Томск,Конюхов
2021-09-03,63071,Курс 8,25760,Санкт-Петербург,Сидорова
2021-03-10,59511,Курс 3,32467,Омск,Рутов
2021-08-03,02904,Курс 2,46402,Новосибирск,Иванов
2022-03-17,84116,Курс 5,30566,Кемерово,Рутов
2021-03-28,14033,Курс 4,32267,Томск,Петров
2021-02-05,19925,Курс 0,10237,Москва,Коченев
2021-12-07,19925,Курс 0,10237,Омск,Рутов
2021-05-25,02904,Курс 2,46402,Казань,Иванов
2021-09-03,69834,Курс 9,34841,Казань,Коченев
2021-03-06,63071,Курс 8,25760,Томск,Рутов
2021-06-07,59629,Курс 1,41440,Новосибирск,Конюхов
2021-12-12,04801,Курс 7,22018,Новосибирск,Конюхов
2021-06-30,04801,Курс 7,22018,Красноярск,Петров
2021-09-27,84116,Курс 5,30566,Санкт-Петербург,Иванов
2021-11-26,63071,Курс 8,25760,Красноярск,Конюхов
2022-03-23,02904,Курс 2,46402,Красноярск,Сидорова
2022-03-05,19925,Курс 0,10237,Кемерово,Коченев
2022-04-08,54192,Курс 6,43969,Омск,Иванов
2021-06-28,59629,Курс 1,41440,Омск,Коченев
2021-07-25,04801,Курс 7,22018,Томск,Рутов
2021-10-30,19925,Курс 0,10237,Кемерово,Иванов
2021-02-26,69834,Курс 9,34841,Кемерово,Рутов
2021-08-05,54192,Курс 6,43969,Новосибирск,Конюхов
2021-07-12,19925,Курс 0,10237,Новосибирск,Сидорова
2021-09-08,59511,Курс 3,32467,Омск,Конюхов
2022-06-23,69834,Курс 9,34841,Кемерово,Рутов
2021-04-26,59511,Курс 3,32467,Москва,Иванов
2021-12-21,63071,Курс 8,25760,Санкт-Петербург,Коченев
2021-03-25,19925,Курс 0,10237,Томск,Иванов
2022-05-20,59511,Курс 3,32467,Красноярск,Рутов
2022-01-23,63071,Курс 8,25760,Томск,Иванов
2022-02-03,69834,Курс 9,34841,Новосибирск,Сидорова
2021-01-18,02904,Курс 2,46402,Новосибирск,Иванов
2021-04-27,04801,Курс 7,22018,Москва,Конюхов
2022-05-01,14033,Курс 4,32267,Омск,Конюхов
2021-03-08,19925,Курс 0,10237,Казань,Конюхов
2022-01-15,14033,Курс 4,32267,Москва,Коченев
2021-05-31,54192,Курс 6,43969,Казань,Коченев
2021-04-07,63071,Курс 8,25760,Красноярск,Петров
2022-03-06,14033,Курс 4,32267,Кемерово,Петров
2021-01-23,84116,Курс 5,30566,Томск,Конюхов
2022-03-26,84116,Курс 5,30566,Томск,Конюхов
2021-01-27,63071,Курс 8,25760,Москва,Сидорова
2022-04-18,04801,Курс 7,22018,Омск,Конюхов
2021-03-15,84116,Курс 5,30566,Омск,Сидорова
2021-02-17,69834,Курс 9,34841,Кемерово,Сидорова
2021-11-09,59511,Курс 3,32467,Казань,Конюхов
2021-07-05,02904,Курс 2,46402,Казань,Иванов
2022-05-31,63071,Курс 8,25760,Кемерово,Рутов
2021-05-31,69834,Курс 9,34841,Омск,Иванов
2022-05-11,69834,Курс 9,34841,Омск,Иванов
2021-03-21,69834,Курс 9,34841,Новосибирск,Иванов
2021-01-06,19925,Курс 0,10237,Омск,Рутов
2021-12-27,63071,Курс 8,25760,Казань,Рутов
2021-10-05,54192,Курс 6,43969,Омск,Иванов
2021-11-10,84116,Курс 5,30566,Кемерово,Сидорова
2021-04-25,59511,Курс 3,32467,Новосибирск,Рутов
2021-02-21,69834,Курс 9,34841,Москва,Коченев
2022-02-13,84116,Курс 5,30566,Томск,Петров
2021-01-22,02904,Курс 2,46402,Санкт-Петербург,Иванов
2021-07-17,69834,Курс 9,34841,Москва,Конюхов
2022-01-20,59511,Курс 3,32467,Москва,Коченев
2022-04-21,14033,Курс 4,32267,Томск,Иванов
2021-06-10,02904,Курс 2,46402,Омск,Сидорова
2021-05-31,54192,Курс 6,43969,Санкт-Петербург,Коченев
2021-04-02,63071,Курс 8,25760,Санкт-Петербург,Конюхов
2021-05-09,54192,Курс 6,43969,Омск,Петров
2021-12-03,69834,Курс 9,34841,Казань,Коченев
2022-06-21,54192,Курс 6,43969,Кемерово,Петров
2021-10-15,19925,Курс 0,10237,Омск,Иванов
2021-12-07,04801,Курс 7,22018,Москва,Сидорова
2021-06-10,04801,Курс 7,22018,Москва,Конюхов
2021-08-29,14033,Курс 4,32267,Москва,Рутов
2021-11-25,02904,Курс 2,46402,Москва,Рутов
2022-03-05,02904,Курс 2,46402,Казань,Конюхов
2022-05-31,59629,Курс 1,41440,Санкт-Петербург,Петров
2022-05-07,59511,Курс 3,32467,Казань,Сидорова
2022-02-28,63071,Курс 8,25760,Томск,Коченев
2021-01-16,14033,Курс 4,32267,Казань,Коченев
2021-09-04,69834,Курс 9,34841,Новосибирск,Коченев
2021-03-14,63071,Курс 8,25760,Казань,Иванов
2021-11-27,63071,Курс 8,25760,Санкт-Петербург,Конюхов
2021-12-13,69834,Курс 9,34841,Санкт-Петербург,Иванов
2021-11-12,19925,Курс 0,10237,Омск,Рутов
2022-04-16,14033,Курс 4,32267,Томск,Сидорова
2022-06-15,19925,Курс 0,10237,Томск,Рутов
2022-05-27,14033,Курс 4,32267,Кемерово,Иванов
2021-09-28,59511,Курс 3,32467,Москва,Иванов
2022-03-21,63071,Курс 8,25760,Томск,Конюхов
2021-10-20,69834,Курс 9,34841,Кемерово,Сидорова
2021-12-23,59629,Курс 1,41440,Томск,Иванов
2021-08-11,84116,Курс 5,30566,Новосибирск,Сидорова
2021-02-04,59511,Курс 3,32467,Красноярск,Рутов
2022-06-26,04801,Курс 7,22018,Новосибирск,Петров
2021-11-20,04801,Курс 7,22018,Санкт-Петербург,Коченев
2022-03-30,69834,Курс 9,34841,Красноярск,Петров
2021-02-21,59511,Курс 3,32467,Москва,Коченев
2021-10-28,59629,Курс 1,41440,Санкт-Петербург,Конюхов
2022-06-05,69834,Курс 9,34841,Санкт-Петербург,Конюхов
2021-12-18,69834,Курс 9,34841,Кемерово,Рутов
